reading_accuracy,word_omission_count,pronunciation_error_count,reading_speed_wpm,risk_label
78.11007973814326,41.58596248905412,42.2861065401652,56.42531525031187,Low
75.26803739181383,38.35698101916383,41.19866546738915,45.605517642871696,Medium
86.28432815079535,32.810784232085396,32.12883972951457,60.16016519525875,Low
92.88196554551233,13.972191559553552,12.902234054420338,62.63891238991769,Low
59.09671671684506,50.585014141682876,48.89754445142927,33.197398477927166,Medium
80.81756503519847,27.141179673127777,29.555736981525527,50.3052569647766,Low
89.40996244325063,12.856823358819277,11.847352110484998,54.015696400542055,Low
82.0463438569218,40.0841804688941,37.61289039274756,57.822977134338544,Low
80.17233782770572,28.32857650327863,26.980780544844087,49.45639508935396,Low
70.96191646359787,45.41491024263055,45.131832893534636,44.474030837393734,Medium
66.67008711328974,43.085701957535974,40.53147781218228,42.859412328974344,Medium
91.42440943812896,17.145243340597315,17.53838533014597,65.41674562489378,Low
53.27577960772092,30.949428822405878,30.54634183700412,37.170461435774,Medium
50.18580980829017,59.65594704664,58.36925799836753,32.248932587208124,High
78.11739135348613,21.431676735280277,23.164493586051034,45.41395992856241,Low
70.33212197543502,48.9316548014474,49.51272228559509,42.040370640413876,Medium
73.46634742961014,30.707773982518653,34.218129153786705,43.27531225466385,Medium
71.0049681382413,35.23863047765059,30.433010252702875,53.75097224102429,Medium
65.31613786566805,48.193053317197155,46.94013039182456,40.91026127053641,Medium
80.41103311441033,36.19686862903467,38.14783604134386,53.81761965710969,Low
85.17521116293044,28.756975280308065,26.954587837812014,57.73790342107135,Low
74.66349132347814,48.56444480168893,48.31421321518745,60.929448787084226,Low
31.135128672793773,241.95923876186296,242.3697850948359,23.43143930173887,High
64.28357851359996,55.387237581007874,59.806816836293585,40.97087776344143,Medium
33.98155759636714,343.8318948097559,341.55025726766314,24.712917093987766,High
67.50919020116382,43.64645805693778,42.24579156766214,66.70564322666287,Low
86.42401317567096,17.722240515002916,18.552606009215744,53.80309502489819,Low
84.38471223026981,19.443759954957297,21.183478146737194,52.31427858880432,Low
86.16390675377963,23.59131809415712,23.69680495888566,61.36756155577667,Low
70.58539177736206,34.617379466555555,33.59650070684768,43.879624615447476,Medium
61.6216830329227,52.39794941798965,50.182208481234525,36.777760900423985,Medium
71.04998983211236,46.06026847453893,45.400802115092226,45.838898681111175,Medium
45.408690050185356,74.51039240914031,73.77938751135542,25.96499446444033,High
68.56281197492713,61.91608072475826,61.376639922859965,45.56543423378325,Medium
68.33891252659845,43.0994213198645,42.54511388266728,42.18496806835438,Medium
77.28804512660507,38.23418762507903,38.67300334729263,50.676078368899184,Low
78.79430920390101,24.681132209863232,27.273631703437974,47.2993326324625,Low
43.247737862600005,106.59975398761155,109.52925720044163,27.08638005072102,High
79.77485781847403,28.003688886385856,27.26564023501581,51.005636324880285,Low
69.52601469773641,59.994640308927224,58.14519271234908,46.37093506640638,Medium
93.25537052788704,16.290472601881362,16.847699035428715,60.748261453371086,Low
74.49411458935836,30.414863137500184,35.34676652646219,45.753143546264916,Medium
86.36435886790758,19.278642305254106,19.60101195324172,53.55516144987743,Low
86.43144792620606,17.90543175195079,16.031510020291314,55.30598552276259,Low
71.81604709219977,43.89344769846776,42.828819246094774,41.910294100881,Medium
75.19679917752916,39.93902356479332,42.26280945939481,48.717073925162275,Medium
71.0358321456418,39.899742056716136,39.088197097216536,45.1213043004687,Medium
87.48908407687374,21.17215481547009,25.12116628886613,60.51127446729941,Low
57.49778342869485,47.796492116552834,46.02665215592351,34.996408397879556,Medium
85.07538715201825,18.708162248321077,19.838746966117622,51.43637332599078,Low
33.26242349669164,148.0335751395587,145.51151278707692,21.355865103503874,High
53.51914206359144,53.7621167702767,55.170477285181065,56.22351324583917,Medium
86.60555780788799,25.736007834875853,26.913157983938973,57.30929848212685,Low
90.2287048084234,21.946083882201993,21.838256219381424,57.51096135386252,Low
87.99352289482657,23.625387900306414,21.257282826109233,56.41646359014897,Low
65.88623302917715,22.938210515805576,23.358995877118787,34.36306263316804,Medium
53.25245098495486,63.242772344244415,61.99141686920978,35.437464266899276,Medium
79.51421990488485,26.667975327857732,24.92473518735987,52.05057468277412,Low
83.07590883013435,30.280722372651343,30.547650747085157,52.7990145497464,Low
59.683961672060406,61.915010312593004,60.85959833835512,29.99133048033087,Medium
78.32671851440902,44.765638941305596,42.023986910513024,51.51024792217037,Low
73.48977397538437,36.69595643730223,34.398537860788664,43.08978821096345,Medium
49.58334734646649,40.1189928719042,40.351423360712,32.24897410765638,High
57.02148721214858,53.588365777827974,53.38965434615898,35.58279959273116,Medium
83.32007315882343,30.14732103266886,30.63894494360524,54.828752822358105,Low
48.88332696606051,54.674601016785864,52.63697751897928,31.16791327473687,High
77.76511561380532,46.39822316314055,46.55732951405759,53.3869093135942,Low
36.07916655748989,117.4092571513451,117.74367408273021,24.135105546046038,High
90.81530142622705,14.409213174960941,12.07887689786121,57.149917118305616,Low
66.34240334821904,45.03660059717472,46.414451409046286,40.431428062452,Medium
76.56281191267144,24.991670095369333,24.68254772392587,48.102069606286626,Low
74.86312653934053,17.476365435647335,19.32833763553334,46.49915077637928,Medium
86.9947461641418,12.1723886513841,16.181359066134064,53.90598519953143,Low
55.87204854424286,52.785528711049935,50.58046008108321,34.60495022818823,Medium
61.99253207264205,53.21078590281606,53.7193721606106,39.434021879088206,Medium
43.76591818479559,92.60870936781694,92.5714498332099,29.753409447752308,High
76.78759778332767,41.99788018765683,41.67617622459765,44.80496023286325,Low
75.4611426416379,37.7885741276325,37.82820485915287,48.319353765116524,Low
78.07330679249212,49.98595801362528,50.15676235956708,53.145096240952604,Low
66.89819555779488,28.432407657082525,27.091890409832285,32.749616397050765,Medium
50.00855531312776,79.1825740149631,79.3638559235858,30.25468760505155,High
71.74562470894892,50.3277090572032,50.83040063547832,42.347768254907216,Medium
62.459400093456075,32.442377858275535,31.859950331676323,35.56260353247439,Medium
83.29451196640076,31.339162703461575,31.487997072835558,55.89248522751612,Low
73.32091117251473,40.2090328780116,40.06159573738841,46.740888047377936,Medium
65.34865359895106,44.44134562469734,45.35503340407438,36.65878089656323,Medium
81.30686144721707,31.55490230040923,31.4239358581802,52.913428617200076,Low
81.11087793657332,13.343224078685983,14.605479521170812,42.72867862567015,Low
79.4407160874031,30.17248039895685,29.185754116411847,47.60344634238935,Low
83.50630640757225,21.559423043393846,22.790486902011196,48.80629814159922,Low
56.833859950363326,64.56028249356288,64.73130771247398,39.68700728555376,Medium
74.8728090290984,38.2934857949687,39.18845341245741,48.22222694438081,Medium
80.09520616816626,33.12261805855275,31.174434005322418,48.03805959187002,Low
55.08502395666039,84.84403361591801,85.85802181875333,57.486883963032106,Medium
60.42820853354267,37.521830300893704,36.38077706269132,73.71832618196709,Low
84.58273775266139,27.334282055774434,25.094823845538215,52.52445337379697,Low
90.39440624175018,15.19361284011655,14.677386207147247,56.94292102284905,Low
77.19277749798503,41.85248016695031,41.096746398827875,51.34694059146197,Low
84.19465751765658,32.323143222135585,31.663009678155117,56.87078675554104,Low
67.04699208012521,33.66454359735131,32.16897507519958,40.135288805663656,Medium
58.64554752623607,50.132870274293666,49.97953880546583,34.698013736089194,Medium
57.966523121340764,52.82300843328487,54.96622455502631,37.53455746033001,Medium
46.134026149651525,87.69107857408885,86.27682372146687,44.09446215796969,High
85.74198928533976,18.883439689587853,15.580811725858347,50.53404722980104,Low
82.91251530401215,26.656280636571417,24.45994414673915,51.19214246718285,Low
79.48820844004672,21.642356667430757,25.196807278063034,44.86203108698431,Low
89.4417251387462,27.074118217380338,25.00056380780452,58.42016634725301,Low
73.0277103320935,26.514270563013767,26.242989015385607,41.57172310592521,Medium
78.74563248314655,20.14121650230721,22.296903194374444,46.591638640496136,Low
90.21247494036109,17.85381783418594,21.211148103161783,59.986552867432216,Low
85.39376268636008,27.136986520398256,26.63270459467022,56.52957512653145,Low
90.45839129964406,20.455606406372166,17.72333011875269,60.035900177636464,Low
74.35330085270519,36.19992363779492,37.43944698591041,49.711933037921604,Low
70.9835308155116,44.19227183266352,43.67380809142743,42.39881302790751,Medium
67.21001833695091,43.68092473770724,43.418890195128334,66.29360479255405,Low
76.88114833969367,45.05249426379523,46.171414885970236,49.435050781364424,Low
71.32799962440988,31.038504116294632,31.491932369563724,38.93374849518249,Medium
38.12685175059239,197.16754959638467,198.17546141937967,25.780025126524016,High
80.00604345945655,31.549483417640257,32.12851053358329,51.31600218441513,Low
87.26920659427951,10.866129470488309,11.631483732334662,85.78963177869133,Low
31.00676991262252,111.96279768831037,113.34493701864795,18.776038248592336,High
84.7515202754771,23.657857354164054,22.71616684720004,71.18552468290703,Low
61.752107364051845,41.42254984750406,38.752556417322296,35.56631333043188,Medium
73.85341633413854,32.61929506701603,38.1910473932734,45.36453462123631,Medium
52.58628141871022,49.712875046653224,52.1542179412956,33.06214570851325,Medium
16.98188326744259,199.4254180190244,197.34718079383262,14.720009486185138,High
77.23742779614041,31.411242049072204,27.23640124555476,45.98083916353496,Low
56.13841200039398,58.41247632191829,58.70639923716859,35.516538886359065,Medium
56.09683599358834,99.56449881446534,97.80508138904872,38.6278523625115,Medium
77.75151247095756,38.506554869264114,38.783657938359866,51.0017270353952,Low
79.46757556375606,28.132694439151436,29.547011154052104,50.527955119105485,Low
86.88170492971435,24.066071014014362,24.89375982257187,58.99345074308127,Low
74.45075555104287,33.18942547018806,34.931385004628524,46.42701824720145,Medium
91.14370530399088,15.766393432540083,14.605102599787843,60.79875826488933,Low
75.80311091966097,30.289622023064542,32.412392025940854,45.80000735515677,Medium
68.78902930256577,40.392684584072825,38.23681743936618,40.208324004978685,Medium
72.2198313413466,57.7908970968922,56.33988818921373,47.731984810340855,Medium
72.22025680261949,31.49184936961871,31.72147147154708,39.60389621293326,Medium
86.48802681017732,25.778989522602043,28.271412298207096,60.21078212859478,Low
45.5174764557788,74.36026905819126,75.47157668706998,29.210160946688614,High
59.48063526251981,71.49096141860744,72.7301009175656,59.39132670895226,Medium
84.61482069971119,24.545105948375053,21.23429845407582,71.40606266561393,Low
74.92795953759803,50.89091460947038,56.848813963230185,50.82983560730615,Low
66.00728860346571,53.37230836306182,50.54199880893591,44.2999852943293,Medium
90.61365398270621,17.993558151640865,17.116183239835976,59.94658126700839,Low
78.82622342196073,36.08428095448111,37.04946524248101,78.45947597246683,Low
83.98508813106511,30.889801051258093,29.24765464047452,52.25340292635843,Low
63.58216258652144,38.09814103273192,40.57694229323427,36.52483916105355,Medium
79.72428084245216,30.971665052633174,28.914206352422703,71.45556683781265,Low
46.75903540989421,183.62217858896224,182.1077033776113,30.964186667691312,High
78.66884564154695,26.96963183528413,24.0364160566288,49.4526663148087,Low
76.12359218544339,32.150000141341195,30.701082401280832,45.68151726549375,Medium
67.78466309457549,45.26605797730065,43.72528461500297,40.72612159274118,Medium
44.34574095748688,154.75044119574812,156.0595846964823,31.226417823228644,High
64.62537095441753,57.37316706001732,57.6838619540938,40.39537110702943,Medium
84.79351481746303,27.507885279862865,29.172168671334276,55.31570971642673,Low
80.38863466882205,28.087109726160666,26.902352486446492,58.25227565372668,Low
42.603353170801626,62.06175547843066,59.50516459679529,26.312908184873603,High
50.08762878254325,59.53263164249913,60.002211654607606,25.627134382533576,High
75.05694377947496,33.05540877468769,32.958786925557696,46.2257348542786,Medium
75.93904184951647,24.503738288361983,25.444334395213257,48.0687870684984,Low
18.515296233064042,246.8599912875411,246.08887691395063,14.51847567258123,High
55.66880301753799,57.849244644746975,55.530394823406986,55.133844338497354,Medium
76.94836046852156,13.426649429319644,11.544126230173996,35.70078126428067,Medium
80.99349253731658,36.39108910837001,38.084502114484636,52.40144096600206,Low
80.58567172215254,32.48240959382179,31.651531818251208,52.52759591990545,Low
85.37887958277763,19.49407019282199,22.509884423583802,84.59079774121163,Low
87.48444725344888,18.269467725519238,17.957994184806214,53.214433351851966,Low
71.86225830409569,30.708613397618294,30.75296747643311,43.964053678787515,Medium
60.411657336848435,56.7541016700429,52.25650362566802,33.863351757905484,Medium
75.36605223417723,36.365922870609,36.551581337676666,45.23028191781512,Medium
89.327767668725,18.22773329743224,19.669746079716916,57.855130971977154,Low
82.68935482662259,10.159665179655414,10.632742081482998,49.42236376188661,Low
80.3624084994998,29.988094882646333,28.270420360163563,50.231026328841054,Low
80.15594307211825,35.525695990307305,36.850776300061845,51.18134457825057,Low
70.44699793135453,45.29501969951266,44.827733867919775,45.53717628458572,Medium
60.51597444313037,80.78603970933509,83.33765018154581,47.53399004971605,Medium
74.47820188989122,45.97943822540451,47.686337311615134,45.23451160868366,Medium
81.87526628115886,24.86846572662079,25.71427558929434,50.326528115705855,Low
86.84951087285972,13.549587425301166,14.604080688025007,54.47090256626158,Low
83.71256365937198,27.766007723658895,30.286981818284442,50.560836590422255,Low
92.23419308630952,9.735802573068536,13.677726442760543,60.142111923730674,Low
91.73853894665042,18.097185447729366,17.978833881656556,69.13636618568883,Low
85.96156337484588,21.982652247274697,20.009721554047427,57.87858021192416,Low
82.61245010013089,25.936956540203575,24.721961130933988,46.76688991510806,Low
71.10774067864595,67.14675978033708,67.73016428384064,47.48587897415738,Medium
82.7617597751333,25.269679187256376,22.380318810734646,50.59410728383681,Low
53.10026177316098,57.9398704890082,55.977172240829994,34.73830853429799,Medium
75.00130557849432,55.11161402965611,55.58133926734669,51.0868771067191,Low
66.80583333077536,26.80559572337902,29.108476125639665,38.74478804059598,Medium
83.85424326199956,22.222579839336706,23.650356862725484,52.19613900097308,Low
71.9364012973154,57.60967318698691,57.35513780788366,47.073125370579106,Medium
93.19248790144579,19.545649256269677,19.288598092371643,65.44487119425318,Low
76.25786170846304,35.998424858097714,36.602503441856896,46.9210483953321,Medium
89.76339701638499,12.62668168822624,10.400939738591518,50.83580571421605,Low
76.05755321378754,34.442392215260234,38.06577880743254,44.97653913146891,Medium
78.14021125465302,23.134689394460697,23.68350516364709,46.02468244871635,Low
87.91887364442024,16.942990730583446,17.12404169932713,55.391257586861435,Low
85.86419212523874,34.38144152527635,34.44985832251917,58.11430736904337,Low
59.948790014777636,90.72545898122742,86.02146112941881,41.54506446490487,Medium
74.31504424477728,37.362170290151646,34.78034260894038,47.64859366233539,Medium
29.97556674365463,75.05012322356875,76.99582291336917,19.24249554495015,High
64.60280399761223,75.09951640039239,76.00457720291938,42.30013019087195,Medium
62.04215458889982,102.46706960740458,104.05528296292947,44.638835513819565,Medium
79.91770662066527,44.731553910229515,42.48143708943866,55.50440283043077,Low
60.455867139007715,52.25624298189544,50.7834229189042,37.08296733078745,Medium
75.02745066807508,37.05102673712263,37.79753294584534,54.05445588032774,Low
87.7837759171465,27.243259672537306,30.020734157151963,61.01883322115816,Low
82.66654556058373,27.128219363618054,25.882283926489013,50.31492806333714,Low
21.41131219386887,210.43985401513328,207.962500720762,19.811631334792274,High
63.91534559685762,50.98550101422999,53.0609070969679,41.63823293299182,Medium
65.85970090458662,36.178166543670244,34.2551347138219,37.94586946614584,Medium
66.1566017288336,29.455451989472692,32.33916800659086,39.74707741970886,Medium
45.93530584568157,82.62885381649666,81.79166380038214,28.507644124910257,High
67.1244389562884,67.4012769483916,65.48145676005647,47.12815016484354,Medium
91.23475836768073,13.904138285302823,13.468308126234867,91.04808795266614,Low
84.12574194345429,24.09109684803738,21.35208597703378,51.94156764976027,Low
79.89621341670434,35.656374796359145,32.96991781801241,52.29169622816543,Low
70.48727072416305,16.38365561965499,16.930009695624893,74.44425676635477,Low
81.7106332366913,27.523604522967236,28.719651726784335,54.83003781478235,Low
72.50676599287455,25.38204854042005,26.0563277220085,44.295545549840924,Medium
78.3274087451017,24.176946128268334,24.118002551350422,44.71099741596267,Low
32.653590160267086,112.41369811920895,113.35649757631374,23.581937801168102,High
43.191879661541094,35.987072626471466,33.79991243738956,21.165526196789976,High
29.115050814940005,262.7241157699626,260.84568282988624,20.803236961794056,High
70.02038824570273,55.96766080993332,54.017907703837636,69.69054691436237,Low
78.9124700596901,29.24635707001539,25.877984435686376,50.56322445623544,Low
91.8241503342736,16.210169544292658,19.35062396643323,63.87533605311614,Low
81.78766234456766,38.27985052459335,36.68683648723132,53.68924432945021,Low
58.55658520601082,74.57367206237512,71.37697464842459,37.61328074822904,Medium
69.918111031942,45.51877436395215,43.73927513818058,69.49265150065138,Low
88.65947171270811,23.626745633926895,25.083031911391924,61.8105117038559,Low
68.71369324144901,29.861821108126954,30.77593425450589,46.58192657717709,Medium
65.35266441108398,52.415952166200405,54.02799667446075,39.45812414941864,Medium
73.1680181512187,37.57448328864914,36.22394410617696,42.85352614706669,Medium
87.2172685033225,25.024160859506996,21.883259509117295,58.40117429108437,Low
83.20957682897198,23.83998262869459,22.248198525474695,52.80142315463705,Low
87.14442362070828,21.159831844102037,22.19267054721734,54.21100130693079,Low
58.600735096913105,56.67380506830455,54.61142562982075,36.5502856426556,Medium
83.4174644427588,14.434777499359534,12.217588141302667,46.5762740081692,Low
32.691021148644445,99.75000863777859,97.84479458879117,22.03981151767513,High
77.59502925144294,30.494271290359585,30.29413194582351,47.92438994592896,Low
64.16242060189867,41.471807294043,42.80253563002561,35.17543995254094,Medium
83.73222819160165,21.74797395732009,20.871432060829918,57.23040792306664,Low
53.532992760588,84.70790384331777,84.25928686214684,33.51774218145159,High
86.8775490508085,23.13989674009542,21.209082263033636,58.93757052717821,Low
73.8775382961436,29.697779842016395,30.69788732927906,42.90351996865294,Medium
83.29215204199582,20.59925100094683,23.35062012482205,52.095740858087105,Low
82.65363945028109,18.34212746023048,19.678953596293237,49.79516057498736,Low
79.38957239352965,32.05427201992297,34.67037898988145,48.53847397645702,Low
78.41767144555729,25.34759362913846,27.45400897012925,47.942881930232694,Low
21.170479065569786,290.90412295589476,289.95121764386136,17.5234883540592,High
80.27542659767705,39.24348924821965,38.32104234382886,53.4107106958577,Low
87.92803040687765,23.90335127581905,22.900464695515694,55.835171027379005,Low
82.51011817601497,31.492091844760363,32.027516407556405,54.448995048468014,Low
45.27485536367811,79.94864208014349,79.95196565282002,26.34968421853248,High
75.3835160000942,35.75780043381846,35.81733794540869,44.77026357387387,Medium
88.84286134948233,22.26225859037705,21.894733301005846,59.0916711919988,Low
70.41353944198926,42.10759984095596,44.7447083372268,45.67040341101194,Medium
83.71666882619847,29.156139324721376,26.81258469455357,83.31171980086266,Low
79.94716407884813,22.624635505946266,22.119494777244174,48.11390095826099,Low
70.76149410836568,43.61704110713031,41.20537940639526,44.86026269518201,Medium
48.60211589766236,83.9414117798205,84.76021969766614,28.921754025231508,High
82.5713050017415,33.91407385872232,32.84113167725526,54.55182342619909,Low
62.81465708154068,46.72272854288214,46.67144776917131,38.81599690805473,Medium
87.58375754488127,23.531804954773598,22.2856601688995,56.06493525664014,Low
80.93269956909354,34.43224707440327,34.37616797862988,50.82676827185837,Low
68.18159628910436,38.31372588684603,39.656613999232306,49.30670935124015,Medium
56.20331824778536,58.95162750563224,58.496974492158095,35.5627708770386,Medium
77.96725686134211,46.57017366598665,45.6733113096241,51.278693561011,Low
88.82332728160507,14.893115694392504,16.255272332667523,54.97193099116449,Low
70.97019977451669,33.00393952972456,35.760734343288675,53.63955580655747,Medium
85.55964919015715,34.04084337816705,36.15162217465731,56.5626907653291,Low
81.50844026570554,24.279535076217424,24.404662580258545,51.865052144731635,Low
86.92098194345645,20.16711708001502,22.577400043321493,54.103493727535245,Low
71.9824427209505,45.404834811026106,47.26656341027505,40.46028725349664,Medium
35.513046137402775,116.09595214743707,117.18801474410867,23.904312207835577,High
75.56062966859649,31.24708061034122,35.847728992155275,45.66553159672528,Medium
82.31679741803153,31.525777956686685,31.734599253562347,53.14026656186008,Low
79.60683939869999,33.40782112805115,34.07691065692389,46.713408868542054,Low
84.98675666483729,23.215962232682266,24.431996108654687,57.685390250425556,Low
81.85832564807492,29.197341688078556,27.8836222889351,52.18982561236823,Low
86.90368405718404,26.755239508266776,27.568634849697812,58.09915329891592,Low
82.4509454916224,18.25385373723244,16.419243668989292,45.048106666946175,Low
46.53967861158687,67.14165053873,67.8483291064718,27.718381383228625,High
62.55151130806853,42.098778905722796,45.065475214643605,35.182157626382605,Medium
73.0845913594825,46.96687720506546,47.92300489816855,72.78634161861557,Low
91.82505953590592,2.5813226448025257,1.4495898926712447,89.37748016795706,Low
44.394126590061106,90.25924592525352,91.46816413098708,31.306315616553157,High
61.28137272901465,30.89349708138926,26.33308620149353,35.91627221103356,Medium
73.71672800245146,38.93189628345281,39.989081747074444,45.310824672103685,Medium
31.108237608607443,124.56955191993433,124.5623641658823,19.168022966403058,High
86.33531135503752,24.819769585972114,25.919631941578743,57.10746711595677,Low
94.73055623592944,10.355326480303715,9.010393714283751,64.49175821792753,Low
56.99426201590586,54.96499531035408,53.460716026336094,37.79546011181886,Medium
64.7830164948125,31.178007974612772,31.137742077086788,36.60202507660128,Medium
72.51642978985403,31.914122084585877,31.461166669560733,44.44219428627019,Medium
66.69777641943227,39.77548339231811,40.118580491523225,39.25155648322454,Medium
83.56853309268554,9.468877261324112,10.422478136035938,42.39163451401861,Low
84.34809600702306,12.767082301593351,15.405018792379988,53.76408203062982,Low
70.55756787295323,36.230277479230956,34.27593620137,40.127470292659304,Medium
74.45919470876832,37.07811146026597,32.23946028795003,45.2633931191834,Medium
78.55146825850818,43.40540429645138,43.70808376498587,57.04065630508479,Low
83.09624586591245,22.747795446599874,22.90548024402668,53.29555178497718,Low
69.67804758708664,28.49525205676719,29.02552281981649,38.89926592381505,Medium
85.02959322797048,26.027075346207752,25.97674642760785,57.71735817352106,Low
52.58363112345079,51.286910866042724,50.39042199801358,32.66425902696844,Medium
39.35587125543313,83.66380956051671,83.79434675509358,27.458755128492385,High
89.43975871838295,26.96236863206819,25.613953588681454,58.41959828259106,Low
84.53553985288276,28.868709730502307,28.71045287660884,57.88570985633086,Low
86.80462666066964,14.088471253849242,17.88843035777326,53.175120644347736,Low
82.76047103030564,40.08351624287566,40.01262728285347,60.41267569230152,Low
73.12008621510235,37.97393660815764,36.48427272685693,44.034563812500096,Medium
83.78631526725705,31.98283515914267,27.711709639295687,56.157800786171144,Low
80.48357608113228,21.155178776319264,20.441608383204848,46.151649366821474,Low
77.46382596120895,41.864691469435236,41.72963462859877,53.03658488748089,Low
50.53375032615542,64.03109106750075,66.4613058974523,29.914495588922897,High
76.20981894157126,17.62841342337006,18.869524469519654,40.895884208111326,Medium
82.77949829670392,33.07904109795407,30.893741379561884,59.709640648563095,Low
73.55627489065684,44.2482236843835,45.55084416400581,49.41936471045437,Medium
79.38384547577338,28.923098394846917,29.66812169663045,51.43438194982144,Low
75.94489127319972,28.777467203900503,27.934539290058467,40.30976085467315,Medium
71.99904290448282,34.1807447705412,33.05933505492391,45.17321517289178,Medium
89.46437950859504,22.429716275036053,20.393078959528488,62.721509268968234,Low
81.05910452220961,21.44529264200266,22.627472675697238,45.72640706958098,Low
78.277682569613,33.54076356473414,35.33847693117891,49.65418916552121,Low
72.30464195491638,26.74511826155794,25.728596743230433,44.48568746414723,Medium
78.74177247562054,30.717771290925032,30.935034095894082,47.87967975061029,Low
85.27111481213018,18.081539332389845,19.179663600978763,50.34104168215594,Low
84.62248511701988,25.431105746518057,26.08427772908573,52.0307886767838,Low
73.06074097258698,39.618330273667624,43.01036300802852,45.767215784122584,Medium
88.84900677433401,22.02421275990368,21.984149519508446,62.673770532015475,Low
86.89933081461533,15.763983719110168,15.444993039742918,55.01887533456749,Low
86.81253087408255,17.95759802210518,16.86586230297427,51.78211345686428,Low
80.76972991098154,27.011987893641546,25.277372431222187,63.983212422501616,Low
81.00456606646443,42.805273809968625,45.02407257861893,56.27371898661704,Low
77.78934732949932,28.37950778051526,29.965440392029368,49.040061333119155,Low
71.68493125340638,47.57130427527287,47.26271116433711,43.06950748532914,Medium
69.12627918229934,51.026543627799335,50.786710338691556,42.30351753445477,Medium
70.55528371170759,29.215426952261698,30.063377024905385,38.96847709803414,Medium
67.12215522996944,43.09627550479867,42.43779976454969,40.91903063834919,Medium
41.18145950010517,82.07823194497443,81.55474868601216,27.592178823855832,High
66.63794876465704,45.44913974068282,42.666498203706155,38.22481444515145,Medium
65.53160665247343,45.4239922683978,45.7255950451476,40.012006406067435,Medium
69.39042305259058,36.00952590202392,37.935055392205726,48.26686252322267,Medium
89.93031399149937,22.52620167130993,19.613775800006287,60.28023508603288,Low
81.91744815527467,30.831513878990748,29.118202679365826,51.517677961332446,Low
85.76789898257685,30.06081839741586,30.15470625125914,58.87553184323799,Low
86.57381091437881,17.49943438393147,19.045761005069824,52.274152752477384,Low
92.04497117825431,15.381932633189537,15.542620989379671,63.31152094433445,Low
86.24936010132171,24.922488366551082,25.70821557531973,57.16598811524773,Low
86.92453437872457,27.52280937257282,26.232072438107913,55.06009626046649,Low
55.78293305767651,44.162344341192735,44.320908867168605,34.309258538959135,Medium
71.37958249941443,40.931092623074115,42.06884928313998,43.87283596223148,Medium
80.10457729700143,16.237449472776166,13.92875041543958,43.76994107718707,Low
76.72127974135418,50.79108579841512,47.348394767662555,49.56586216364045,Low
69.51228130381836,53.08233446955641,55.80469719231273,69.56152059333482,Low
75.38977844275976,40.449843549183385,41.836122719070154,48.75601669818959,Low
64.53579076756172,51.910744626622495,51.419928397000675,40.34784262801844,Medium
87.91043587474972,21.692495315083672,22.781866690264113,59.13949586760977,Low
89.04252391005542,17.066327524498654,13.09582826498081,90.32018303186173,Low
76.14443667616979,40.43079407801995,42.11280544335553,46.94982205094982,Low
73.3809833662359,50.933259454157685,51.807659232397945,45.95059982258881,Medium
71.82044392358351,30.040855740693324,32.238391314838395,42.4974294559839,Medium
82.55987674937137,20.870924878457625,20.151026108377685,51.516973860118355,Low
87.25474806134005,20.148387871220994,22.00031356228628,59.28772746954358,Low
79.99936122600134,32.14023717328473,30.954973447255753,48.51893926337818,Low
74.46525214325202,34.596068814832314,33.39414605683975,48.72273309497641,Low
81.63778209922705,17.674115963254344,18.60246017835602,45.87191352181185,Low
89.18764520385905,19.939796083312196,24.21101182712187,63.00054373087064,Low
66.1207200489489,33.11540263200355,31.120062344776095,37.94775016490754,Medium
73.63953265953802,20.023899238276606,19.251182946238522,42.29499067867503,Medium
76.64042430184526,48.507541046424016,48.8749490887596,54.14270945964118,Low
76.07676042712777,31.906841802418132,31.389543322900835,47.17477964836223,Low
50.157297092479794,84.3011535373767,85.85123514882653,34.630936991235735,High
54.38183012167235,91.1678733618554,92.29628146205937,35.2644011729669,Medium
61.404542484985335,52.336286731583314,52.16459480728143,40.763976979798535,Medium
80.33530457685347,37.5998902393707,36.309316641301415,52.646828895660335,Low
74.19669682693402,52.9257586289026,55.181478170585166,50.855853440508156,Low
70.7140077942693,23.07702395355207,22.86197862637303,34.02229857614607,Medium
86.35126158571869,26.52333941894351,26.555131501579194,53.44293303874999,Low
71.17031889818035,45.4489081056048,47.57310289347672,44.56236334698473,Medium
84.62757302633865,22.051642903899427,19.640211421634014,56.144037823144785,Low
45.69322586530297,74.96217718330723,74.47569161397102,29.27100989996553,High
86.75631605240173,10.781987748737702,11.121313084492412,86.04231419643939,Low
62.50152136945987,67.09859613450428,68.79297233203233,38.072907561640065,Medium
89.18751134972156,17.887212368770754,18.433835223242614,90.97945821509981,Low
70.8284720459742,41.011730422639715,40.411184576849436,41.88127623209838,Medium
63.608947953279305,75.18423316130725,75.58213190517712,42.176828335476614,Medium
48.137801060857704,111.43122132035388,113.25628705166285,32.51218332733603,High
48.49337654925716,74.66564426506916,73.0850181789657,36.12045540511264,High
82.28163113117122,23.11534458822819,24.38881066559745,50.31379359320487,Low
87.11005457714913,17.915936267959566,17.762370352073486,48.78641771149653,Low
90.6062489826793,16.018523365711353,15.921820037834683,60.32780204062058,Low
39.10520201141886,100.05105683527538,99.33653854081209,40.78528906613271,High
70.91616723608017,40.460691876466406,41.76666653244374,44.850108717157006,Medium
